"id","lettre","mot","enonce","interp","regle"
"155","A","Agate ","Se voir en rêve porter une bague en agate,  ","annonce qu’il pourrait s’approprier une chose bénie et serait comblé de bienfaits.",
"156","A","Agneau ","Se voir en rêve disposer de la viande d’agneau ou d’agnelle (ou chevreau, chevrette),  ","annonce qu’il pourrait s’agir d’une petite fortune. ",
"157","A","Agneau ","Se voir en rêve égorger un agneau ou agnelle (ou chevreau, chevrette) et ne pas penser en manger,  ","annonce qu’il pourrait s’agir de l’approche de la mort d’un enfant ou d’un proche. ",
"158","A","Aicha qu‘Allah l‘agrée ","Celle qui voit en rêve Aïcha, qu’Allah Le Très Haut l’agrée  ","annonce qu’il pourrait s’agir de bienfaits, rang élevé, bonne réputation ainsi que considération et respect auprès des siens.",
"159","A","Aigle ","Celle qui se voit en rêve accoucher d’un aigle ( ?),  ","annonce qu’il pourrait s’agir, pour la femme enceinte, d’accouchement d’un garçon qui serait un soldat, d’un grand pouvoir ou d’un rang élevé dans sa tribu.",
"160","A","Aigle ","Voir en rêve un aigle lui remettre quelque chose,  ","annonce qu’il pourrait s’agir de bienfaits et de choses utiles.",
"161","A","Aigle ","Voir en rêve un aigle lui tomber sur la tête,  ","annonce qu’il pourrait s’agir de l’approche de la mort.",
"162","A","Aigle ","Se voir en rêve recevoir des coups des griffes d’un aigle,  ","annonce qu’il pourrait s’agir de gênes au plan financier et de santé.",
"163","A","Aigle ","Voir en rêve un aigle s’approcher de lui,  ","annonce qu’il pourrait s’agir de bienfaits et de choses utiles.",
"164","A","Aigle ","Se voir en rêve disposer d’un aigle docile,  ","annonce qu’il pourrait fréquenter un souverain.",
"165","A","Aigle ","Se voir en rêve enfourcher un aigle,  ","annonce qu’il pourrait s’agir de bienfaits pour le pauvre. Cependant, ce rêve figure le risque de périr pour les notables et les chefs.",
"166","A","Aigle ","Voir en rêve un aigle sur la terrasse d’une demeure,  ","annonce qu’il pourrait s’agir de l’approche de la mort d’une personne dans cette demeure.",
"167","A","Aigle ","Voir en rêve un aigle dans la cour d’une demeure,  ","annonce qu’il pourrait s’agir de l’approche de la mort d’une personne dans cette demeure.",
"168","A","Aigle ","Voir en rêve un aigle lui parler dans une langue compréhensible,  ","annonce qu’il pourrait s’agir de bienfaits.",
"169","A","Aigle ","Voir en rêve le sultan enfourcher un aigle docile,  ","annonce qu’il pourrait voir son pouvoir s’agrandir considérablement mais ne pourrait pas le conserver pour longtemps.",
"170","A","Aigreur ","Celle qui voit en rêve une pâte à pain fermentée, aigre et débordante,  ","annonce qu’il pourrait s’agir d‘une perte de fortune.",
"171","A","Aigreur ","Se voir en rêve manger un cédrat aigre,  ","annonce qu’il pourrait s’agir d’une maladie légère.",
"172","A","Aigreur ","Se voir en rêve manger des pommes aigres,  ","annonce qu’il pourrait s’agir d’une fortune illicite.",
"173","A","Aigreur ","Se voir en rêve recevoir une coupe d’argent remplie d’aliments aigres,  ","annonce qu’il pourrait s’agir d’animosité et haine dans la demeure d’un bien aimé.",
"174","A","Aigreur ","Se voir en rêve disposer d’une grenade aigre et dont les grains sont blancs,  ","annonce qu’il pourrait s’agir de fortune et chagrins.",
"175","A","Aigreur ","Se voir en rêve disposer d’une grenade aigre dont les grains sont rouges,  ","annonce qu’il pourrait s’agir de fortune et chagrins.",
"176","A","Aigreur ","Se voir en rêve recevoir d’une personne un aliment aigre,  ","annonce qu’il pourrait entendre de mauvais propos.",
"177","A","Aigreur ","Se voir en rêve recevoir d’une personne un aliment aigre et en manger,  ","annonce qu’il pourrait s’agir de chagrins et maladies.",
"178","A","Aigreur ","Se voir en rêve recevoir d’une personne un aliment aigre et le remettre à une autre personne pour en manger,  ","annonce qu’il pourrait entendre de mauvais propos et faire de même à l’égard de l’autre personne.",
"179","A","Aigreur ","Se voir en rêve disposer d’un aliment aigre et ne pas pouvoir en manger,  ","annonce qu’il pourrait tomber malade au point de ne pas pouvoir manger.",
"180","A","Aigreur ","Se voir en rêve manger un aliment aigre,  ","annonce qu’il pourrait s’agir de chagrins et maladie.",
"181","A","Aigreur ","Se voir en rêve endurer la consommation d’un aliment aigre et remercier Le Très-Haut,  ","annonce qu’il pourrait s’agir de délivrance après chagrins ou maladie.",
"182","A","Aigreur ","Se voir en rêve disposer d’une pâte à pain aigre,  ","annonce qu’il pourrait s’agir d’une perte éventuelle.",
"183","A","Aigreur ","Se voir en rêve boire du babeurre aigre,  ","annonce qu’il pourrait s’agir d’une fortune après peine et douleur ou une fortune illicite. Ce rêve figure aussi qu’il solliciterait la bienfaisance de personnes qui ne seraient d’aucune utilité pour lui ou bien qu’il fréquenterait des personnes sans argent ou en faillite.",
"184","A","Aigreur ","Se voir en rêve disposer de bigarades et les trouver aigres,  ","annonce qu’il pourrait s’agir d’une maladie légère ou de chagrins à cause des enfants.",
"185","A","Aiguille ","Se voir en rêve tenir dans la main une aiguille avec du fil dans son chas, et que cette aiguille s’est brûlée,  ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"186","A","Aiguille ","Se voir en rêve tenir dans la main une aiguille avec du fil dans son chas, et que cette aiguille lui a été arrachée,  ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"187","A","Aiguille ","Se voir en rêve tenir dans la main une aiguille avec du fil dans son chas, et que cette aiguille s’est fendue,   ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"188","A","Aiguille ","Se voir en rêve tenir dans la main une aiguille avec du fil dans son chas, et que cette aiguille s’est cassée,  ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"189","A","Aiguille ","Se voir en rêve tenir une aiguille avec du fil dans son chas, et que cette aiguille lui a été volée,  ","annonce qu’il serait sur le point de rencontrer des difficultés au niveau de certaines affaires, avec toutefois une bonne issue par la suite.",
"190","A","Aiguille ","Se voir en rêve tenir une aiguille avec du fil dans son chas, et qu’il a perdu cette aiguille,  ","annonce qu’il  serait sur le point de rencontrer des difficultés au niveau de certaines affaires, avec toutefois une bonne issue par la suite.",
"191","A","Aiguille ","Se voir en rêve introduire du fil dans le chas de l’aiguille,  ","annonce qu’il pourrait s’agir de rapports sexuels avec une femme. ",
"192","A","Aiguille ","Se voir en rêve trouver une aiguille avec un fil dans son chas,  ","annonce qu’il pourrait s’agir d’arrangement des affaires.",
"193","A","Aiguille ","Se voir en rêve piquer une personne avec une aiguille,  ","annonce qu’il pourrait prononcer des propos calomnieux à l’égard de cette et il en serait lui-même victime par la suite avec une autre personne.",
"194","A","Aiguille ","Se voir en rêve manger une aiguille,  ","annonce qu’il pourrait divulguer un secret personnel ce qui risquerait de lui causer un mal.",
"195","A","Aiguille ","Se voir en rêve coudre avec une aiguille,  ","annonce qu’il pourrait s’agir d’arrangement des affaires.",
"196","A","Aiguille ","Se voir en rêve coudre avec une aiguille, et que cette aiguille s’est brulée,  ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"197","A","Aiguille ","Se voir en rêve coudre avec une aiguille, et que cette aiguille lui a été arrachée,  ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"198","A","Aiguille ","Se voir en rêve coudre avec une aiguille, et que cette aiguille s’est cassée,  ","annonce qu’il pourrait s’agir de difficultés au niveau de certaines affaires.",
"199","A","Aiguille ","Se voir en rêve coudre avec une aiguille qui lui a été volée,  ","annonce qu’il serait sur le point de rencontrer des difficultés au niveau de certaines affaires, avec toutefois une bonne issue par la suite.",
"200","A","Aiguille ","Se voir en rêve coudre avec une aiguille qu’il a perdue,  ","annonce qu’il serait sur le point de rencontrer des difficultés au niveau de certaines affaires, avec toutefois une bonne issue par la suite.",
"201","A","Aiguille ","Se voir en rêve coudre avec une aiguille les habits des gens,  ","annonce qu’il pourrait leur donner des conseils et adopter un bon comportement à leur égard.",
"202","A","Aiguille ","Se voir en rêve coudre avec une aiguille des morceaux de tissu, et faire du bon travail,  ","annonce qu’il pourrait s’agir de repentir après diffamation et péchés.",
"203","A","Aiguille ","Se voir en rêve coudre avec une aiguille des morceaux de tissu, et ne pas faire du bon travail,  ","annonce qu’il pourrait s’agir d’excuses avec de faux arguments ou de tentatives pour dégager sa responsabilité à l’égard d’une personne a qui il a causé un préjudice.",
"204","A","Aiguille ","Se voir en rêve introduire une chose autre que le fil dans le chas de l’aiguille,  ","annonce qu’il pourrait s’agir d’un avertissement. En effet, Le Très Haut a dit « Pour ceux qui traitent de mensonges Nos enseignements et qui s’en écartent par orgueil, les portes du ciel ne leur seront pas ouvertes, et ils n’entreront au Paradis que quand le chameau pénètre dans le chas de l’aiguille. Ainsi rétribuons-Nous les criminels » (Al-A’raf, 40).",
"205","A","Ail ","Se voir en rêve manger de l’ail cuit,  ","annonce qu’il pourrait s’agir de renonciation à un pêché ainsi que le repentir.",
"206","A","Ail  ","Se voir en rêve disposer d’ail,   ","annonce qu’il pourrait s’agir de chagrins et ennuis.",
"207","A","Ail  ","Se voir en rêve manger de l’ail,   ","annonce qu’il pourrait s’agir de chagrins et ennuis.",
"208","A","Aile ","Se voir en rêve avec une aile,  ","annonce qu’il pourrait s’agir de fortune, pouvoir et bienfaits.",
"209","A","Aile ","Voir en rêve le sultan voler avec des ailes,  ","annonce qu’il pourrait s’agir de consolidation de sa puissance.",
"210","A","Aile ","Se voir en rêve voler avec des ailes,  ","annonce qu’il pourrait s’agir de voyage ou changement de situation.",
"211","A","Aile ","Se voir en rêve voler dans l’espace avec des ailes,  ","annonce qu’il pourrait s’agir d’une fortune ou d’un voyage en relation avec le pouvoir.",
"212","A","Aile ","Se voir en rêve enfourcher un cheval doté de deux ailes,  ","annonce qu’il pourrait s’agir d’un important pouvoir ou souveraineté pour celui qui en serait digne ainsi que la réalisation d’un désir.",
"213","A","Aile  ","Se voir en rêve avec deux ailes,  ","annonce qu’il pourrait s’agir de deux garçons.",
"214","A","Aile  ","Se voir en rêve couper l’aile d’une pigeonne,  ","annonce que son épouse pourrait être enceinte ou sur le point d’accoucher. Il pourrait aussi interdire à son épouse de ne pas quitter sa demeure. ",
"215","A","Aile  ","Se voir en rêve enfourcher un cheval doté de deux ailes et planer entre le ciel et la terre,  ","annonce qu’il pourrait s’agir de consolidation de la foi et de la vie dans ce monde ainsi que d’un voyage.",
"216","A","Air ","Se voir en rêve construire un bâtiment dans l’air,  ","annonce qu’il pourrait s’agir de l’approche de la mort ou de celle d’un proche. Il pourrait s’agir aussi du limogeage pour le souverain et le gouvernant, l’inquiétude pour celui qui vient de se marier ou d’un malheur pour celui qui serait en voyage par voie maritime. Il pourrait s’agir aussi d’un acte non conforme à la Sunna au cas où il n’aurait pas construit de fondations pour ce bâtiment.",
"217","A","Air ","Se voir en rêve construire dans l’air un bâtiment de couleur verte,  ","annonce qu’il pourrait s’agir de l’approche de la mort ou de celle d’un proche. Il pourrait s’agir d’une mort en martyre.",
"218","A","Air ","Voir en rêve une montagne s’élever dans l’air au dessus des gens,  ","annonce que les gens pourraient être terrifiés par le roi.",
"219","A","Air ","Voir en rêve une dépouille mortelle humaine se déplacer dans l’espace,  ","annonce qu’il pourrait s’agir de la mort d’un haut personnage.",
"220","A","Air ","Se voir en rêve enfourcher une monture dans l’air,  ","annonce qu’il pourrait s’agir de l’accomplissement d’un acte corrompu et non conforme, l’approche de la mort du malade, le limogeage ou la mort pour le souverain, le prince et le gouvernant, la méfiance à l’égard de l’épouse pour celui qui vient de conclure un mariage ainsi qu’un malheur pour le voyageur par voie maritime.",
